PROVIDER_ID|PROV_ADD_ID|ADDRESS_TYPE_CD|ADDRESS_LINE_1|ADDRESS_LINE_2|CITY|STATE_CD|ZIP|PHONE|PHONE_EXT|FAX|COUNTY|EFFECTIVE_DT|TERM_DT|COUNTRY_CD
BLA000068273^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54851||New Orleans|LA|70154|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000068274^BLA0NA|P01^20150101_000000.|Physical|41676 Veterans Avenue||Hammond|LA|70403|9855433600||9855427571|Tangipahoa|2015-01-01|9999-12-31|USA
BLA000068274^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54987||New Orleans|LA|70154|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000068283^BLA0NA|P01^20150201_000000.|Physical|3909 Lapalco Boulevard|Suite 100|Harvey|LA|70058|5043496900||5043404305|Jefferson|2015-02-01|9999-12-31|USA
BLA000068283^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068286^BLA0NA|P01^20150101_000000.|Physical|41676 Veterans Avenue||Hammond|LA|70403|9855433600||9855427571|Tangipahoa|2015-01-01|9999-12-31|USA
BLA000068286^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54987||New Orleans|LA|70154|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000068321^BLA0NA|P01^20150201_000000.|Physical|3909 Lapalco Boulevard|Suite 100|Harvey|LA|70058|5043496900||5043404305|Jefferson|2015-02-01|9999-12-31|USA
BLA000068321^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068336^BLA0NA|P01^20150201_000000.|Physical|2845 Manhattan Boulevard||Harvey|LA|70058|5043496930||5043615496|Jefferson|2015-02-01|9999-12-31|USA
BLA000068336^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068337^BLA0NA|P01^20150201_000000.|Physical|3909 Lapalco Boulevard|Suite 100|Harvey|LA|70058|5043496900||5043404305|Jefferson|2015-02-01|9999-12-31|USA
BLA000068337^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068342^BLA0NA|P01^20150201_000000.|Physical|175 Hector Avenue||Gretna|LA|70056|5043496925||5043625310|Jefferson|2015-02-01|9999-12-31|USA
BLA000068342^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068344^BLA0NA|P01^20150201_000000.|Physical|1111 Medical Center Boulevard|Suite S850|Marrero|LA|70072|5043496450||5043496454|Jefferson|2015-02-01|9999-12-31|USA
BLA000068344^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068352^BLA0NA|P02^20150101_000000.|Physical|309 West Walnut Street|Suite E|Amite|LA|70422|9857483181||9857483181|Tangipahoa|2015-01-01|9999-12-31|USA
BLA000068352^BLA0NA|RMT^20150101_000000.|Mailing|409 NW Central Avenue Ste. B||Amite|LA|70422|9857487141||9857483181|Tangipahoa|2015-01-01|9999-12-31|
BLA000068353^BLA0NA|P02^20150101_000000.|Physical|309 West Walnut Street|Suite E|Amite|LA|70422|9857483181||9857487141|Tangipahoa|2015-01-01|9999-12-31|USA
BLA000068353^BLA0NA|RMT^20000101_000000.|Mailing|409 NW Central Avenue Ste. B||Amite|LA|70422|9857487141||9857483181||2000-01-01|9999-12-31|USA
BLA000068354^BLA0NA|P02^20150101_000000.|Physical|309 West Walnut Street|Suite E|Amite|LA|70422|9857483181||9857487141|Tangipahoa|2015-01-01|9999-12-31|USA
BLA000068354^BLA0NA|RMT^20000101_000000.|Mailing|409 Nw Central Avenue Ste. B||Amite|LA|70422|9857487141||9857483181||2000-01-01|9999-12-31|USA
BLA000068486^BLA0NA|P01^20150105_000000.|Physical|2647 S Saint Elizabeth Blvd||Gonzales|LA|70737|2256478511||2256448358|Ascension|2015-01-05|9999-12-31|USA
BLA000068486^BLA0NA|P02^20150105_000000.|Physical|17609 Old Jefferon Highway||Prairieville|LA|70769|2256478511||2256779695|Ascension|2015-01-05|9999-12-31|USA
BLA000068486^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 677957||Dallas|TX|75267|2257655727||2257654278|Dallas|2000-01-01|9999-12-31|USA
BLA000068534^BLA0NA|P01^20150101_000000.|Physical|3700 Saint Charles Avenue||New Orleans|LA|70115|5044121100|||Orleans|2015-01-01|9999-12-31|USA
BLA000068534^BLA0NA|P02^20150801_000000.|Physical|2000 Canal Street||New Orleans|LA|70112|5047025700||5047024396|Orleans|2015-08-01|9999-12-31|USA
BLA000068534^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 919100||Dallas|TX|75391|5048969745||||2000-01-01|9999-12-31|USA
BLA000068567^BLA0NA|P01^20150101_000000.|Physical|11990 Jackson Street||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000068567^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 395||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2000-01-01|9999-12-31|USA
BLA000068572^BLA0NA|P02^20151101_000000.|Physical|203 Allendale Drive||Port Allen|LA|70767|2253891311||2253891330|West Baton Rouge|2015-11-01|9999-12-31|USA
BLA000068572^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2000-01-01|9999-12-31|USA
BLA000068573^BLA0NA|P01^20150101_000000.|Physical|29437 Highway 63|Suite 14|Livingston|LA|70754|2252831356||2256833411|Livingston|2015-01-01|9999-12-31|USA
BLA000068573^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2000-01-01|9999-12-31|USA
BLA000068762^BLA0NA|P01^20140804_000000.|Physical|805B Albertson Parkway||Broussard|LA|70518|3374703560||3378372551|Lafayette|2014-08-04|9999-12-31|USA
BLA000068762^BLA0NA|P02^20170501_000000.|Physical|811 D&E Albertson Parkway||Broussard|LA|70518|3374703560||3378372551|Lafayette|2017-05-01|9999-12-31|USA
BLA000068762^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 677957||New Orleans|LA|70154|2257655727||2257654278|Orleans|2000-01-01|9999-12-31|USA
BLA000068827^BLA0NA|PRI^20150101_000000.|Physical|118 North Hospital Drive||Abbeville|LA|70510|3378935466||3378986506|Vermilion|2015-01-01|9999-12-31|USA
BLA000068827^BLA0NA|RMT^20000101_000000.|Mailing|Po Box 580||Abbeville|LA|70510|||||2000-01-01|9999-12-31|USA
BLA000068860^BLA0NA|P01^20150223_000000.|Physical|4228 Houma Boulevard|Suite 400|Metairie|LA|70006|5048895250||5048895288|Jefferson|2015-02-23|9999-12-31|USA
BLA000068860^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54842||New Orleans|LA|70124-4842|5048318930||5048339480|Orleans|2000-01-01|9999-12-31|
BLA000068895^BLA0NA|P01^20150201_000000.|Physical|2845 Manhattan Boulevard||Harvey|LA|70058|5043496930||5043615496|Jefferson|2015-02-01|9999-12-31|USA
BLA000068895^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068898^BLA0NA|P01^20150201_000000.|Physical|2845 Manhattan Boulevard||Harvey|LA|70058|5043496930||5043615496|Jefferson|2015-02-01|9999-12-31|USA
BLA000068898^BLA0NA|P02^20170504_000000.|Physical|27136 Highway 23|Suite A|Port Sulphur|LA|70083|5045640848||5045640849|Plaquemines|2017-05-04|9999-12-31|
BLA000068898^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068899^BLA0NA|P02^20150101_000000.|Physical|200 W. Esplanade Avenue|Suite 412|Kenner|LA|70065|5044642940|||Jefferson|2015-01-01|9999-12-31|USA
BLA000068899^BLA0NA|P03^20150801_000000.|Physical|2000 Canal Street||New Orleans|LA|70112|5047025700||5047024396|Orleans|2015-08-01|9999-12-31|USA
BLA000068899^BLA0NA|P04^20170701_000000.|Physical|2025 Gravier Street|5th Floor|New Orleans|LA|70115|5044121517||5044121518|Orleans|2017-07-01|9999-12-31|
BLA000068899^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 919100||Dallas|TX|75391|5048969745||||2000-01-01|9999-12-31|USA
BLA000068901^BLA0NA|P01^20150201_000000.|Physical|2845 Manhattan Boulevard||Harvey|LA|70058|5043496930||5043615496|Jefferson|2015-02-01|9999-12-31|USA
BLA000068901^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068906^BLA0NA|P01^20150201_000000.|Physical|1111 Medical Center Boulevard|Suite S850|Marrero|LA|70072|5043496450||5043496454|Jefferson|2015-02-01|9999-12-31|USA
BLA000068906^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068908^BLA0NA|P01^20150201_000000.|Physical|3909 Lapalco Boulevard|Suite 100|Harvey|LA|70058|5043496900||5043404305|Jefferson|2015-02-01|9999-12-31|USA
BLA000068908^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068909^BLA0NA|P01^20150201_000000.|Physical|175 Hector Avenue||Gretna|LA|70056|5043496925||5043625310|Jefferson|2015-02-01|9999-12-31|USA
BLA000068909^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068910^BLA0NA|P01^20150201_000000.|Physical|175 Hector Avenue||Gretna|LA|70056|5043496925||5043625310|Jefferson|2015-02-01|9999-12-31|USA
BLA000068910^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068912^BLA0NA|P01^20160101_000000.|Physical|1112 Engineers Road|Suite 3|Belle Chasse|LA|70037|5043930610||5043930710|Plaquemines|2016-01-01|9999-12-31|USA
BLA000068912^BLA0NA|PRI^20150101_000000.|Physical|1112 Engineers Road|Suite 3|Belle Chasse|LA|70037|5043930610||5043930710|Plaquemines|2015-01-01|9999-12-31|USA
BLA000068912^BLA0NA|RMT^20000101_000000.|Mailing|1112 Engineers Road|Suite 3|Belle Chasse|LA|70037|5043930610||5043930710||2000-01-01|9999-12-31|USA
BLA000068914^BLA0NA|P01^20150201_000000.|Physical|1111 Medical Center Boulevard|Suite S850|Marrero|LA|70072|5043496450||5043496454|Jefferson|2015-02-01|9999-12-31|USA
BLA000068914^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000068916^BLA0NA|P02^20170504_000000.|Physical|27136 Highway 23|Suite A|Port Sulphur|LA|70083|5045640848||5045640849|Plaquemines|2017-05-04|9999-12-31|
BLA000068916^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 733564||Dallas|TX|75373|5047025459||5043491146|Dallas|2000-01-01|9999-12-31|USA
BLA000069136^BLA0NA|P01^20141222_000000.|Physical|8585 Picardy Avenue|Suite 318|Baton Rouge|LA|70809|2257634430||2257634330|East Baton Rouge|2014-12-22|9999-12-31|USA
BLA000069136^BLA0NA|RMT^20000101_000000.|Mailing|8490 Picardy Avenue Building 200||Baton Rouge|LA|70809|8777441141||8475374866|East Baton Rouge|2000-01-01|9999-12-31|USA
BLA000069208^BLA0NA|P01^20150225_000000.|Physical|100 Warrington Drive||New Orleans|LA|70185-3038|5042073060||5042820338|Orleans|2015-02-25|9999-12-31|USA
BLA000069208^BLA0NA|RMT^20000101_000000.|Physical|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069209^BLA0NA|P01^20150225_000000.|Physical|3201 S. Carrollton Avenue||New Orleans|LA|70118|5042073060||5044836016|Orleans|2015-02-25|9999-12-31|USA
BLA000069209^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069212^BLA0NA|P01^20150225_000000.|Physical|5630 Read Boulevard||New Orleans|LA|70124-7000|5042073060||5042485377|Orleans|2015-02-25|9999-12-31|USA
BLA000069212^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069214^BLA0NA|P01^20150225_000000.|Physical|3512 Louisa Street|Suite B|New Orleans|LA|70126|5042073060||5049489292|Orleans|2015-02-25|9999-12-31|USA
BLA000069214^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069215^BLA0NA|P01^20150225_000000.|Physical|3321 Flordia Avenue|Suite B|Kenner|LA|70065|5042073060||5049419991|Jefferson|2015-02-25|9999-12-31|USA
BLA000069215^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069233^BLA0NA|P02^20161101_000000.|Physical|671 West Esplanade|Suite 101|Kenner|LA|70065|5048895250||5048895288|Jefferson|2016-11-01|9999-12-31|USA
BLA000069233^BLA0NA|P03^20160101_000000.|Physical|4315 Houma Boulevard|Suite 500|Metairie|LA|70006|5048895250||5048895288|Jefferson|2016-01-01|9999-12-31|USA
BLA000069233^BLA0NA|RMT^20150504_000000.|Mailing|PO Box 54842||New Orleans|LA|70154-4842|8442497021||6059908990|Orleans|2015-05-04|9999-12-31|USA
BLA000069252^BLA0NA|P01^20150223_000000.|Physical|100 Warrington Drive||New Orleans|LA|70185-3038|5042820089||5042820338|Orleans|2015-02-23|9999-12-31|USA
BLA000069252^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069253^BLA0NA|P01^20150223_000000.|Physical|3201 S. Carrollton Avenue||New Orleans|LA|70118|5042073060||5044836016|Orleans|2015-02-23|9999-12-31|USA
BLA000069253^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069258^BLA0NA|P01^20150223_000000.|Physical|3512 Louisa Street|Suite B|New Orleans|LA|70126|5049482873||5049489292|Orleans|2015-02-23|9999-12-31|USA
BLA000069258^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069259^BLA0NA|P01^20150223_000000.|Physical|3321 Flordia Avenue|Suite B|Kenner|LA|70065|5044684437||5044714782|Jefferson|2015-02-23|9999-12-31|USA
BLA000069259^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 13038||New Orleans|LA|70185-3038|5042129511||5042076293|Orleans|2000-01-01|9999-12-31|USA
BLA000069267^BLA0NA|P01^20140720_000000.|Physical|8762 Highway 182||Opelousas|LA|70570-5603|3379422005||3379428644|Saint Landry|2014-07-20|9999-12-31|USA
BLA000069267^BLA0NA|P02^20160601_000000.|Physical|1800 Louisiana Avenue||Lafayette|LA|70501|3372326787||3379428644|Lafayette|2016-06-01|9999-12-31|USA
BLA000069267^BLA0NA|P03^20160601_000000.|Physical|505 East Lincoln Road||Ville Platte|LA|70586|3373630604||3373631181|Evangeline|2016-06-01|9999-12-31|USA
BLA000069267^BLA0NA|RMT^20050418_000000.|Mailing|PO Box 1815||Opelousas|LA|70571-1815|3379423390||3379428644|Saint Landry|2005-04-18|9999-12-31|
BLA000069438^BLA0NA|P02^20160101_000000.|Physical|4315 Houma Boulevard|Suite 500|Metairie|LA|70006|5048895250||5048895288|Jefferson|2016-01-01|9999-12-31|USA
BLA000069438^BLA0NA|RMT^20150504_000000.|Mailing|PO Box 54842||New Orleans|LA|70154-4842|8442497021||6059908990|Orleans|2015-05-04|9999-12-31|USA
BLA000069440^BLA0NA|P01^20150323_000000.|Physical|4224 Houma Boulevard|Suite 600|Metairie|LA|70006|5044568025||5044545201|Jefferson|2015-03-23|9999-12-31|USA
BLA000069440^BLA0NA|RMT^20150504_000000.|Mailing|PO Box 54842||New Orleans|LA|70154-4842|5048318930||5048339480|Orleans|2015-05-04|9999-12-31|
BLA000069464^BLA0NA|P01^20150323_000000.|Physical|4224 Houma Boulevard|Suite 600|Metairie|LA|70006|5044568025||5044545201|Jefferson|2015-03-23|9999-12-31|USA
BLA000069464^BLA0NA|RMT^20150504_000000.|Mailing|PO Box 54842||New Orleans|LA|70154|5048318930||5048339480|Orleans|2015-05-04|9999-12-31|
BLA000069543^BLA0NA|P01^20140804_000000.|Physical|2807 South Columbia||Bogalusa|LA|70427|5047307310||5045753691|Washington|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P02^20140804_000000.|Physical|843 Milling Avenue||Luling|LA|70070|9857855800||5045753691|Saint Charles|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P03^20140804_000000.|Physical|8200 Highway 23||Belle Chasse|LA|70037|5043981100||5045753691|Plaquemines|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P04^20140804_000000.|Physical|711 North Board Street||New Orleans|LA|70119|5046093500||5045753691|Orleans|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P05^20140804_000000.|Physical|501 Robert Boulevad||Slidell|LA|70458|9856070400||5045753691|Saint Tammany|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P06^20140804_000000.|Physical|434 South Street||Paradis|LA|70080|9853060414||5045753691|Saint Charles|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P07^20140804_000000.|Physical|3036 Iberville Street||New Orleans|LA|70119|5043247400||5045753691|Orleans|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P08^20140804_000000.|Physical|232 Pirate Drive||Saint Rose|LA|70087|9853086101||9855753691|Saint Charles|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P09^20140804_000000.|Physical|16004 River Road||Norco|LA|70079|9857259330||5045753691|Saint Charles|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P10^20140804_000000.|Physical|200 West Esplanade Avenue||Kenner|LA|70065|5047127800||5045753691|Jefferson|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P11^20140804_000000.|Physical|3300 South Broad Street||New Orleans|LA|70119|5043095061||5045753691|Orleans|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P12^20140804_000000.|Physical|8050 West Judge Perez Drive|Suite 1300|Chalmette|LA|70043|5042812800||5045753691|Saint Bernard|2014-08-04|9999-12-31|USA
BLA000069543^BLA0NA|P13^20150701_000000.|Physical|1301 Florida Avenue||Covington|LA|70433|9854005340||9854005180|Saint Tammany|2015-07-01|9999-12-31|USA
BLA000069543^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 15791||Belfast|ME|04915|5045753712||5045753691||2000-01-01|9999-12-31|USA
BLA000069719^BLA0NA|P02^20160421_000000.|Physical|4809 Ambassador Caffery Parkway|Suite 430|Lafayette|LA|70508|3374703109||3374703110|Lafayette|2016-04-21|9999-12-31|USA
BLA000069719^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 677957||New Orleans|LA|70154|2257655727||2257654278|Orleans|2000-01-01|9999-12-31|USA
BLA000069785^BLA0NA|P01^20150101_000000.|Physical|3501 Highway 10||Jackson|LA|70748|2256831360||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000069785^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000069787^BLA0NA|P02^20151101_000000.|Physical|203 Allendale Drive||Port Allen|LA|70767|2253891311||2253891330|West Baton Rouge|2015-11-01|9999-12-31|USA
BLA000069787^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000069794^BLA0NA|P01^20150101_000000.|Physical|29437 Highway 63|Suite 14|Livingston|LA|70754|2252831356||2256833411|Livingston|2015-01-01|9999-12-31|USA
BLA000069794^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000069877^BLA0NA|P01^20150101_000000.|Physical|10410 Plank Road||Clinton|LA|70722|2256831340||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000069877^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000069881^BLA0NA|P01^20150101_000000.|Physical|29437 Highway 63|Suite 14|Livingston|LA|70754|2252831356||2256833411|Livingston|2015-01-01|9999-12-31|USA
BLA000069881^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000069943^BLA0NA|P01^20150101_000000.|Physical|11990 Jackson Street||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000069943^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000069944^BLA0NA|P02^20151101_000000.|Physical|203 Allendale Drive||Port Allen|LA|70767|2253891311||2253891330|West Baton Rouge|2015-11-01|9999-12-31|USA
BLA000069944^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000070006^BLA0NA|P01^20150101_000000.|Physical|11990 Jackson Street||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000070006^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 395||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2000-01-01|9999-12-31|USA
BLA000070014^BLA0NA|P01^20150420_000000.|Physical|7030 Canal Boulevard|2nd floor|New Orleans|LA|70124-3410|5045036760||5045036759|Orleans|2015-04-20|9999-12-31|USA
BLA000070014^BLA0NA|RMT^20150504_000000.|Mailing|PO Box 54842||New Orleans|LA|70154-4842|5048318930||5048339480|Orleans|2015-05-04|9999-12-31|
BLA000070030^BLA0NA|P01^20150101_000000.|Physical|29437 Highway 63|Suite 14|Livingston|LA|70754|2252831356||2256833411|Livingston|2015-01-01|9999-12-31|USA
BLA000070030^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2000-01-01|9999-12-31|USA
BLA000070036^BLA0NA|P01^20150101_000000.|Physical|11990 Jackson Street||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000070036^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 395||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2000-01-01|9999-12-31|USA
BLA000070053^BLA0NA|P01^20150101_000000.|Physical|11990 Jackson Street||Clinton|LA|70722|2256835292||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000070053^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000070057^BLA0NA|P01^20150101_000000.|Physical|3170 Church Street||Slaughter|LA|70777|2256831370||2256833411|East Feliciana|2015-01-01|9999-12-31|USA
BLA000070057^BLA0NA|RMT^20000101_000000.|Mailing|P O Box 395||Clinton|LA|70722|2256835292||2256833411||2000-01-01|9999-12-31|USA
BLA000070108^BLA0NA|P02^20150601_000000.|Physical|5640 Read Boulevard|Suite 550|New Orleans|LA|70127|5043633334||5043633478|Orleans|2015-06-01|9999-12-31|USA
BLA000070108^BLA0NA|RMT^20000101_000000.|Mailing|Po Box 15187||Belfast|ME|04915|5043633334||5043633478||2000-01-01|9999-12-31|USA
BLA000070111^BLA0NA|002^20150511_000000.|Physical|64629 Highway 41||Pearl River|LA|70452|9858637100||9856613559|Saint Tammany|2015-05-11|9999-12-31|USA
BLA000070111^BLA0NA|P01^20150511_000000.|Physical|2750 East Gause Bouelvard||Slidell|LA|70461|9856393777||9856393725|Saint Tammany|2015-05-11|9999-12-31|USA
BLA000070111^BLA0NA|P02^20150511_000000.|Physical|64629 Highway 41||Pearl River|LA|70452|9858637100||9856613559|Saint Tammany|2015-05-11|9999-12-31|USA
BLA000070111^BLA0NA|RMT^20000101_000000.|Mailing|Po  Box 54851||New Orleans|LA|70154|5048424190||5048427806||2000-01-01|9999-12-31|USA
BLA000070116^BLA0NA|PRI^20150701_000000.|Physical|502 Barrow St||Houma|LA|70360|9858762150||9858767413|Terrebonne|2015-07-01|9999-12-31|USA
BLA000070116^BLA0NA|RMT^20000101_000000.|Mailing|502 Barrow St||Houma|LA|70360|||||2000-01-01|9999-12-31|USA
BLA000070187^BLA0NA|P01^20150301_000000.|Physical|1200 LB Landry Avenue||New Orleans|LA|70114|5045295558||5045955045|Orleans|2015-03-01|9999-12-31|USA
BLA000070187^BLA0NA|RMT^20000101_000000.|Mailing|1936 Magazine Street||New Orleans|LA|70130|5045295558||5045955045|Orleans|2000-01-01|9999-12-31|USA
BLA000070188^BLA0NA|P01^20150301_000000.|Physical|1200 LB Landry Avenue||New Orleans|LA|70114|5045295558||5045955045|Orleans|2015-03-01|9999-12-31|USA
BLA000070188^BLA0NA|RMT^20000101_000000.|Mailing|1936 Magazine Street||New Orleans|LA|70130|5045295558||5045955045|Orleans|2000-01-01|9999-12-31|USA
BLA000070194^BLA0NA|P01^20150301_000000.|Physical|1200 LB Landry Avenue||New Orleans|LA|70114-2657|5045295558||5045955045|Orleans|2015-03-01|9999-12-31|USA
BLA000070194^BLA0NA|RMT^20000101_000000.|Mailing|1936 Magazine Street||New Orleans|LA|70130|5045295558||5045955045|Orleans|2000-01-01|9999-12-31|USA
BLA000070209^BLA0NA|P01^20150301_000000.|Physical|1200 LB Landry Avenue||New Orleans|LA|70114|5045295558||5045955045|Orleans|2015-03-01|9999-12-31|USA
BLA000070209^BLA0NA|RMT^20000101_000000.|Mailing|1936 Magazine Street||New Orleans|LA|70130|5045295558||5045955045|Orleans|2000-01-01|9999-12-31|USA
BLA000070372^BLA0NA|P01^20150324_000000.|Mailing|19850 Old Scenic Highway|Suite 300|Zachary|LA|70791|2255702732||2255702650|East Baton Rouge|2015-03-24|9999-12-31|USA
BLA000070537^BLA0NA|P01^20150301_000000.|Physical|1200 LB Landry Avenue||New Orleans|LA|70114|5045295558||5045955045|Orleans|2015-03-01|9999-12-31|USA
BLA000070537^BLA0NA|RMT^20000101_000000.|Mailing|1936 Magazine Street||New Orleans|LA|70130|5045295558||5045955045|Orleans|2000-01-01|9999-12-31|USA
